link,nama,keterangan,waktu,text
https://lh3.googleusercontent.com/a-/ALV-UjViwoj8raHIpPKydYFn-fNcRHMhZBuIaVgnSy8fP54SOTwPoP2Z=w36-h36-p-rp-mo-ba6-br100,Rianto Tito,Local Guide · 668 reviews · 30 photos,10 months ago,Semoga Tambah Baik Pelayanannya
https://lh3.googleusercontent.com/a-/ALV-UjVnntas5OupN1QmAELQ7GPutJANXDyPnZfDpKbtW391n6ximnfF=w36-h36-p-rp-mo-ba3-br100,Gunung Raja,Local Guide · 74 reviews,10 months ago,"Bersih, rapi, nyaman. One of best airport"
https://lh3.googleusercontent.com/a/ACg8ocJQ49A242n8x1ZkJhbc_NVi65-CUIpkfdyc0o8J1gesOdgHRA=w36-h36-p-rp-mo-ba4-br100,Lukas Witanto,Local Guide · 96 reviews · 9 photos,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXq9ADrG59KvkjUNnBRuGGNaNjCsh1NZQExKI5TLYAFoKv_RnmR=w36-h36-p-rp-mo-ba3-br100,Rosita R Pertiwi,Local Guide · 35 reviews · 90 photos,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXuZslgOVpi4rhQtmu196L4qRh2PJrbBXEajdSakqnjOZ5X5tef=w36-h36-p-rp-mo-ba2-br100,Miracle 52,Local Guide · 8 reviews · 5 photos,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWRA8vP0MyKrTl9IAHsN95FRjiUtuFJipFd4kJ2ndqXI1G9v10-=w36-h36-p-rp-mo-ba2-br100,Moureen Callista,Local Guide · 6 reviews · 1 photo,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXifkhFaA0hNzrBy2AwoFC3f6RmaJEU5mLNmm3Cy_7lsXRKjx74=w36-h36-p-rp-mo-ba3-br100,Beni Marta,Local Guide · 24 reviews · 11 photos,10 months ago,"Bandara yang tidak nyaman. Panas dan toilet jg banyak yg rusak.
Parah penanganan angkasa pura"
https://lh3.googleusercontent.com/a-/ALV-UjVZA6YK2ORR2fSlKnE8XXyUsOH1r9NsfdDad_Uz-uv1jzwwRwI=w36-h36-p-rp-mo-br100,Jonathan Rafael Rori,,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXosE4cOdgnC8TWp8OT43SBm19AIwUj9XrYsb1Cof2po7wXMH5y=w36-h36-p-rp-mo-br100,Andreas Okky,1 review · 6 photos,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjW3oaxjw_FvV7uZX4WZxs0krVOPCzzluAzVP71B5yr72Gv3t1a4=w36-h36-p-rp-mo-ba3-br100,SHNZ,Local Guide · 20 reviews · 19 photos,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUTucQln8b2WUhluSvF1eRVQdo9oZfC1kNzvlMmNxyQBF5HXbA=w36-h36-p-rp-mo-ba4-br100,Zulirham M,Local Guide · 199 reviews · 70 photos,10 months ago,Makin rame...bersih...good
https://lh3.googleusercontent.com/a-/ALV-UjXMWj1OSFKZytFYPZl0tzxY8sfv2Fc7z2Xpv81-dFcd7BlMZYip=w36-h36-p-rp-mo-ba4-br100,Hari Setyo Utomo,Local Guide · 61 reviews · 49 photos,10 months ago,Kedua kali terbang dari sana
https://lh3.googleusercontent.com/a-/ALV-UjWeT27W9YdiexyZZzqBkKhWdbB63z-hN2yMmRNxsoAkIMsAZerF=w36-h36-p-rp-mo-ba4-br100,NATAMI SPORT,Local Guide · 123 reviews · 86 photos,10 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJKYc9S83wmlUo92aPDbInhzMaWG_ui-0UXQMaOfk2JuIXs6w=w36-h36-p-rp-mo-br100,Koesnin Aneka,72 reviews · 21 photos,10 months ago,"Enak deket dengan kota balikpapan. Bersih, bagus, indah."
https://lh3.googleusercontent.com/a-/ALV-UjUOtEi3mzLOuCnEDTjoJgF1MJ-ziIErdP5o2P6flzePhv6A_MXZ=w36-h36-p-rp-mo-ba4-br100,satrio wicaksono,Local Guide · 266 reviews · 22 photos,10 months ago,Lumayan
https://lh3.googleusercontent.com/a-/ALV-UjVDJe-yiII4ck5fdnVC6kkn60KmLnw3UNFUShZM24uUC2qVyfY=w36-h36-p-rp-mo-br100,ardi bolodewe,1 review,10 months ago,Mantap petugas nya ramah ramah
https://lh3.googleusercontent.com/a/ACg8ocKIrP2oQs50-sYrDjYlrjsTd6S87M6mlx4fCWjeKpjwlAbHB5w=w36-h36-p-rp-mo-ba3-br100,darmanto darmanto,Local Guide · 19 reviews,10 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJavrw6p8nw0iDbulSmXoNMbG77Du1PZQurVXJrOIcyeWOt3Q=w36-h36-p-rp-mo-ba4-br100,Felynda Putri,Local Guide · 79 reviews · 74 photos,10 months ago,Bandaranya besar ya dan lengkap fasilitas disekitarnya
https://lh3.googleusercontent.com/a-/ALV-UjXzDLxAE3mQ22WVu5MRK6kgReWqUJYrEE0MiSVPpaYGKsqH9nMI=w36-h36-p-rp-mo-ba4-br100,AAA,Local Guide · 53 reviews · 16 photos,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVM_alzKNJ1yQOCuIjx0iHwogFUgPueTMcK8IPnfrNQYJorY5g=w36-h36-p-rp-mo-br100,rara dhifa cute,,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXMFN8yx_aqC7NSSNK_LR5vAcFLBEYAINWLNiBqRsKGLiwwLW-Z=w36-h36-p-rp-mo-ba5-br100,Bambang Hari Setiyadi,Local Guide · 199 reviews · 512 photos,10 months ago,"1. Toilet sangat memerlukan perhatian
2. Alur orang check di kounter kemudian masuk ruang tunggu itu bolak balik, jadi banyak yang berpapasan.."
https://lh3.googleusercontent.com/a-/ALV-UjW66arB_DpiGjvVXdtklAzB2W9XRbhYau4NaIjZTSl4ytdbXTn4=w36-h36-p-rp-mo-ba2-br100,kang tukang,Local Guide · 3 reviews · 3 photos,10 months ago,"Lumayan bagus,cuma untuk malam hari s usah cari makan dan minum"
https://lh3.googleusercontent.com/a-/ALV-UjVdGMWtpXf1TNPUZHnDjTltWblq5M9J4NTEzdRkAzfdog1kPEjAug=w36-h36-p-rp-mo-br100,D S,3 reviews,10 months ago,Fasilitas transportasi semakin lengkap dan nyaman
https://lh3.googleusercontent.com/a/ACg8ocJhtmdC0yHiKAGNdev7K1W5cA1h2-y60n-dwfI_YWWtwV5q0g=w36-h36-p-rp-mo-br100,Wantau Hendra,15 reviews · 14 photos,10 months ago,Bersih dan aman.
https://lh3.googleusercontent.com/a-/ALV-UjUjvDztLc6E7-CGAkpPM3VLZFOT3JTUpwIlpmqtUqNcxNO06z_6=w36-h36-p-rp-mo-ba3-br100,Herry Purwantoro,Local Guide · 26 reviews · 7 photos,10 months ago,"Bandaranya bersih, petugasnya ramah dan profesional
. Terima kasih atas pelayanannya"
https://lh3.googleusercontent.com/a-/ALV-UjVmgSceo_1rNdNxbDsmqjikmrDscO8lXxxQ7eK-5sCZnLSmPy12Lw=w36-h36-p-rp-mo-ba5-br100,Wahyu Handityo Adi,Local Guide · 276 reviews · 210 photos,10 months ago,Bandara Favorut untuk transit saat pulang dinas
https://lh3.googleusercontent.com/a-/ALV-UjXcbowLfhbz8-lQ1smldi71vPws2ezJYEbIsH_FaQxGVx2gbfLF=w36-h36-p-rp-mo-br100,Nurul Fatimah,1 review,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUeknRRhZmkrovlRC2Q1Cx_pEhRrXYAfcveK0I0iK8lRnSFiuNrpg=w36-h36-p-rp-mo-br100,Djoko Seputro,2 reviews · 14 photos,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVJMtxBkgmqhDNdH12yvFBQgcpbAFpLYzZ1N5RtesNB066zbWU=w36-h36-p-rp-mo-br100,Oktavianus R,7 reviews · 3 photos,10 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWJDq6v7ToyGBJq0-GONi0AclblLwXnxTcXEKs5GWhsiMs6ycz4mw=w36-h36-p-rp-mo-ba3-br100,Adriawan Karamoy,Local Guide · 14 reviews · 13 photos,10 months ago,"Daerah cek in counter jam 5 sore.. panas bener  ini airport.. ada AC nya kah?

2018 kesini.. nyaman bgt..

Secara keseluruhan, bandara ini di design dengan sangat cantik.
Fasilitas juga cukup ok.

Tingkatkan kebersihan keseluruhan dan suhu AC harus lebih dingin."
https://lh3.googleusercontent.com/a/ACg8ocLiyxQQImw8WOkfeA8M3OwfCdAVsBvF67drp4AMPHcHt7pvgA=w36-h36-p-rp-mo-ba3-br100,Tri Ruspanji,Local Guide · 8 reviews · 7 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXrdSUSJafc_BwKIUHT02Wmy6mf2lmCzcffPCDACKVGCuEPrVOg=w36-h36-p-rp-mo-ba3-br100,Tiang Alit,Local Guide · 31 reviews · 17 photos,11 months ago,Nyaman tempatnya.
https://lh3.googleusercontent.com/a/ACg8ocLXsE9zzkiPf9iCOFh18o38L6q8n9rebv7sp9ptkE_9zO1iVw=w36-h36-p-rp-mo-ba4-br100,Yuli Susanti Dewi,Local Guide · 146 reviews · 24 photos,11 months ago,"Bagus sih yaak.. cm eskalatornya sdh perlu perawatan dan perbaikan,, banyak yg keropos dan kondisi mati.."
https://lh3.googleusercontent.com/a-/ALV-UjUkQ0A1oca5_gSaPBrEZGr2Mboxd2p5FNXZARDw7kRHfKCL9O4=w36-h36-p-rp-mo-br100,Edy Radjab,12 reviews,11 months ago,"Bersih
Pelayanan juga ramah""
Makasih😇 …"
https://lh3.googleusercontent.com/a-/ALV-UjW2TVDfsP1xusY496ETB45H4EHnQWa16Z-uOH5vF7Ia91GhU3iX=w36-h36-p-rp-mo-ba4-br100,Kariyanto Anto,Local Guide · 111 reviews · 59 photos,11 months ago,Keren
https://lh3.googleusercontent.com/a-/ALV-UjUqHpV0DA0U2zLSdoZ7gDwh1dEnGX0B9qTfRGJc40l5g9mtIB27=w36-h36-p-rp-mo-ba4-br100,SAHABAT PELAUT,Local Guide · 49 reviews · 211 photos,11 months ago,Rame
https://lh3.googleusercontent.com/a-/ALV-UjW-O4aK8beChq-hsRDWKazrISFtKz_AXwTe6mrP7aEhaYLrVv30TQ=w36-h36-p-rp-mo-ba6-br100,Abah Revie,"Local Guide · 190 reviews · 4,414 photos",11 months ago,"Mantap dan keren

@kost abah revie & reva, Samarinda"
https://lh3.googleusercontent.com/a/ACg8ocL-NX5EiXtuLW0UGwa9BHCryakIWCFCwLvl8nR8-CW8DAIU_Q=w36-h36-p-rp-mo-br100,Kaharuddin,11 reviews,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWpKh9xkTN0h23D7EbmS000x5umJ3kEuozvXW_x8Jf3BzEPjhTA=w36-h36-p-rp-mo-ba3-br100,didik sulianto,Local Guide · 17 reviews · 64 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjX_E6YPAYnHbPzXzpw7w5suZ6mpJPYb_MREQr5Ckf5QIhCDxEkU=w36-h36-p-rp-mo-br100,Suriyansyah Hamzah,2 reviews · 4 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocIHfmJxnW7EVlSkxX2br_5xJXuPV78Rp4eB8o0O9q0TWpex4g=w36-h36-p-rp-mo-br100,Herdin Syamsul Komar,1 review · 4 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXO4lt3Y-Gxeb6zSkMHWhVNExucLlENPPXZ_JJiF_vHt1dPkhU=w36-h36-p-rp-mo-ba4-br100,muhamad abdul azis,Local Guide · 68 reviews · 92 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocIRYNHn0NZjFbtH9IjPPbOHPNOr063tqRfs1Wcownl8mTFgUQ=w36-h36-p-rp-mo-ba2-br100,Akbar's Channels,Local Guide · 10 reviews · 28 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXsESFfUv7BPdEPjEq8smBT5aHdeFPJ1JJL824tRAtODY8ULL8=w36-h36-p-rp-mo-br100,kuli angkut,17 reviews · 3 photos,11 months ago,Sangat berkesan bagi kaum2 perantauan
https://lh3.googleusercontent.com/a/ACg8ocK80gDFURJ9Xo8y4dnqb4PXBF5BABn0jtS6yYkabCv4W8TToA=w36-h36-p-rp-mo-br100,Ahmad Haikal Alydrus,9 reviews,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWB6r32xywosZTACCpc4qRNUS8XVIN1DVkc6uXiYFfF6cXGeaTK=w36-h36-p-rp-mo-ba4-br100,koenang koenang,Local Guide · 29 reviews · 95 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUX9TCRwngKkAqf2N5Hs_Lzwbj0n__uJn99hWpPuAzSCxX7D9qt=w36-h36-p-rp-mo-ba5-br100,Handoko,"Local Guide · 106 reviews · 1,283 photos",11 months ago,"Di lokasi drop off keberangkatan banyak kendaraan yg hanya parkir sj. Semoga bisa ditertibkan.
Sehingga mudah bagi kendaraan lainnya utk melakukan drop off."
https://lh3.googleusercontent.com/a-/ALV-UjUHO1vTyNk4vTjwauBM7m8rxZnpCWAXXlxNwNLWUNqUYrWPZGbv=w36-h36-p-rp-mo-ba3-br100,rudi iskandar,Local Guide · 12 reviews · 9 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocKvpKuv9a2fpMQAPt70bDrTyL3PHhWzIKp9KpLSGCKbhub-oA=w36-h36-p-rp-mo-ba5-br100,Raden Adha Pamekas,Local Guide · 37 reviews · 281 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUw4nNjFesv3D-QQZ3hJd2vuQESOjpO6o3FR1MNsYtpXjHPnGrk9g=w36-h36-p-rp-mo-ba5-br100,Muhammad Dzikran,Local Guide · 270 reviews · 359 photos,11 months ago,Bagus
https://lh3.googleusercontent.com/a-/ALV-UjU_6Ci4pH3OHhVWRwdTW3WJ9EdCzfX4_G7zMjRB0q4EAYQdvOU=w36-h36-p-rp-mo-br100,Inka Aliyah,2 reviews · 2 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocI3V8zsc6dImWzrh_l101j4m3-zQB3189igkM-s1LXO9sw40w=w36-h36-p-rp-mo-ba4-br100,iiM Irsyadi,Local Guide · 6 reviews · 85 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJoZJJcLIWDKxU_xa62Aa4T6pbRNvOWAPSvIFuERxxAG-r-KQ=w36-h36-p-rp-mo-br100,surahmayanti faqih,1 review · 1 photo,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXlqMxq04czbWI324ppuuo0nECk_HHxYH2W7Asr5lS_blLPn2WvDA=w36-h36-p-rp-mo-ba5-br100,Khoirul Rokhani,Local Guide · 131 reviews · 275 photos,11 months ago,Semakin bagus saja bandaranya
https://lh3.googleusercontent.com/a/ACg8ocKv6V-PffJlA-FSSuVBL0MZMU-wJDrBn_MNw9TduXZBeYOAdQ=w36-h36-p-rp-mo-br100,Vita Juwita,6 reviews · 9 photos,11 months ago,"Kenapa skrg bandara ini panas sekali,, dulu suka bgt kalau disini, bandaranya besar bagus dan dingin, sdh masuk lounge pun ttp terasa panas.."
https://lh3.googleusercontent.com/a-/ALV-UjUOarlLxx3CZiw-uk85P-IcRyx9zoIn0KHKoMRpMZl1McPQVbc=w36-h36-p-rp-mo-br100,dody prastyo,3 reviews · 3 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocLDGXxBs3w0v5JghXiYznIxlPbxtmnbuBByB_HUEfvpJIfsIs0o=w36-h36-p-rp-mo-br100,Joko Purnomo,2 reviews · 7 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWKz6pfjgPqLU9GK0_ZyXuI-CSLGXtJLSjEMUNXZrE387QrqIeo=w36-h36-p-rp-mo-ba3-br100,LISNER MALAU,Local Guide · 43 reviews · 9 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWvhYlu7EHpP6Hqp4RvSZOsFtDtPihwp1kaLIVIaC4E95erDVrb=w36-h36-p-rp-mo-ba4-br100,Nur Hayati (si Neng),Local Guide · 31 reviews · 232 photos,11 months ago,"Saya punya kenangan buruk di Bandara ini, terutama di toiletnya. Dan saya penasaran, emang ada larangan buang ingus ketika dalam toilet? 🤧 Kan Sy pake tisu buangnya jd g bakal kmn² jg kecuali dalam bak sampah 🤔 tisunya jg bawa sendiri dari rumah g pake tisu disitu.. …"
https://lh3.googleusercontent.com/a-/ALV-UjXHDtMVBO5YJC7F8O_jMAfx3Rn5w42_efbI9ZxR95MMVEhZFJh3kg=w36-h36-p-rp-mo-ba3-br100,Mukhid putra Fungzu,Local Guide · 7 reviews · 58 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUZTOhCvKZjyVGdfWzLtjGycj5o7As5GQ8-eMA87rJWqMm9arhY=w36-h36-p-rp-mo-br100,Ihsannudin ST,2 reviews,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocKir4hnROASd0e76c1oHtqLH6EqrCU-WGgqxNEFAzhUkA20MQ=w36-h36-p-rp-mo-br100,dhyka ryan,2 reviews · 1 photo,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWZ6kKvMVZvmtI3pecpTrWeyR2_L6oQos9NcLoG0howQvR_7mP0=w36-h36-p-rp-mo-ba4-br100,Abdilah Sanadd,Local Guide · 86 reviews · 27 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjU3oQMhSBWNibM1iMSC_znMXk4w-Wq2FP3K0x4-_RrdO3CLuTE=w36-h36-p-rp-mo-ba4-br100,Ridho Fajar,Local Guide · 78 reviews · 315 photos,11 months ago,Salah satu bandara yang keren di indonesia
https://lh3.googleusercontent.com/a-/ALV-UjWdLXEsZDEdlk9yEC4Dw6wDYGme9CW2Ndwh5dUHiyEepNAqNtDT=w36-h36-p-rp-mo-br100,Karsito L S,6 reviews · 14 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWGTlYLAt6GTznT0Roe849mlqBV_9AqNDvW-4V54QBnnLF9LG59=w36-h36-p-rp-mo-ba4-br100,Heri Mantofani,Local Guide · 44 reviews · 300 photos,11 months ago,Keberadaan bandara Sepinggan Balikpapan sangat membantu sekali untk transportasi lebih cepat ke pulau kalimantan
https://lh3.googleusercontent.com/a/ACg8ocJE2cp2ct95KfKEBcV2MWZKW1nLZ16v2j0Utw3yoKnWeWKOsw=w36-h36-p-rp-mo-ba2-br100,Hendri Dasra,Local Guide · 16 reviews · 2 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWkifhBmEiAjlWjd5RN-q3p3KBGhMAoSLgRBkOq-AZ0qpjxuaQ=w36-h36-p-rp-mo-br100,Romdon Romdon,,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWq_KfUWHXVr1TomCvjaSxinFr46VKfrTakHCrVLxrgbXoInms=w36-h36-p-rp-mo-ba4-br100,Hermansyah .H,Local Guide · 48 reviews · 42 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocKATszI_aXPombVl4MH9wxmQxWaMU-4mcvnDiyJ958v8s-BiA=w36-h36-p-rp-mo-ba5-br100,Koen Aji2,Local Guide · 417 reviews · 250 photos,11 months ago,Besar dan bagus
https://lh3.googleusercontent.com/a-/ALV-UjU7l9CtIDqIA-vwGCMQcwhnZPDoeUwpED3FBge9c592QHIV5i5H=w36-h36-p-rp-mo-br100,Jimmy Lee,,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVJfmQJpSxc-NO_0PxbBY55nDIg2zKAQW5qVxvjyLQoIZ407po=w36-h36-p-rp-mo-ba2-br100,Abu Fahd,Local Guide · 15 reviews · 16 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWNw9bu5za6Yn6GfB4r7wL43Y9rFUmYrpubXdj1EMjd9H6oDVE_=w36-h36-p-rp-mo-br100,Sarno Sarno,6 reviews,11 months ago,Bagus
https://lh3.googleusercontent.com/a-/ALV-UjW9jLvCnbzZenK59eM5nopsROQmsEKhceswmJXv2L0u3DCywafV9Q=w36-h36-p-rp-mo-ba3-br100,kk das,Local Guide · 29 reviews · 59 photos,11 months ago,Specially nothing
https://lh3.googleusercontent.com/a-/ALV-UjX9pwvTX0DAm66WH4C0X3OIgUqekgMmfu5L76ptWNGfS_emK0o=w36-h36-p-rp-mo-ba4-br100,Tomas Sukendro,Local Guide · 113 reviews · 145 photos,11 months ago,"Saya suka bandara ini, yang masih berada di dalam kota, bandara di tepi laut jadi pemandangannya ok banget, bersih dan simple.. hanya sayang sekelas bandara besar gini toilet nya masih pakai closet jongkok bukan closet duduk.."
https://lh3.googleusercontent.com/a/ACg8ocKLJYp9kIUczLJxUxVqemHrSmr69xnprI2kbgP-msep1Jj3s2Y=w36-h36-p-rp-mo-br100,Deki Hermawan,1 photo,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUbaObSfBZFAVMKO0DlsyTn5dhLD2juFWpMNFgyeU2zfdtpYgc=w36-h36-p-rp-mo-ba4-br100,M Fadillah Yusri,Local Guide · 17 reviews · 10 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJXdjlp-zLNTVC0oYff8Bt582hhgS9bqwYTlBoRc4NUr6nX_Q=w36-h36-p-rp-mo-ba3-br100,Abbas boy,Local Guide · 56 reviews · 4 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocLK8XNPVeJsRcYkqv7nL3Kn-o919izDF2oGnOG3jn9l40JtFg=w36-h36-p-rp-mo-ba5-br100,Hananto Baratha,Local Guide · 65 reviews · 91 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVhWSt4yeWFYXEspGI6say2tQr0fR03UWjZ3Bv6ahjwSiIZens=w36-h36-p-rp-mo-br100,Rendra Setiawan,3 reviews,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocLTHkKioJjzD47XDHXKiqeJJ99HhRYHxMRNdfSlIGGZHQw-5WM=w36-h36-p-rp-mo-br100,Tri Sakti,5 reviews · 3 photos,11 months ago,Termasuk bandara terbersih yang pernah dikunjungi sih ya. Toiletnya juga bersih dan banyak mushollanya. Ada kids cornernya juga dekat gate 6.Akses keluar dari pintu kedatangan juga lumayan gak begitu jauh.
https://lh3.googleusercontent.com/a-/ALV-UjUZob5ztoMfoRys-5yyRD5uhn2OAsN2UwzgL7yY8zn1RZH2REht=w36-h36-p-rp-mo-ba3-br100,Maria Susanti,Local Guide · 63 reviews · 25 photos,11 months ago,Sudah banyak counter makanan yang buka lagi setelah covid. Di pintu keluar banyak pilihan transportasi menuju kota lain.
https://lh3.googleusercontent.com/a/ACg8ocJX-T79kaqEV9AfD1I2l20hL6IkmEiQMzLX05vjfvTFyWCNd5o=w36-h36-p-rp-mo-ba5-br100,Opik Galuh,Local Guide · 202 reviews · 167 photos,11 months ago,Bawgoes
https://lh3.googleusercontent.com/a-/ALV-UjW4oVeaMExqteNEdVI0SK1tH33TbKSpNCrtCGQct-If9cPRXmzIKg=w36-h36-p-rp-mo-br100,BEN AWAN PRATAMA GENSET,6 reviews · 9 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJxfDp6ZGBYZBByEqQj0xslLLCYFET7xMCY_gkx096X4qw_fg=w36-h36-p-rp-mo-br100,Yusrie Maliq,5 reviews · 2 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJnE4-56QUD_LMboWpK9fTytvd4k5K_cdmABeSHUO9EshKFRw=w36-h36-p-rp-mo-br100,Feny Hesmundari,2 reviews · 4 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVpB7X9lh_9RYtgMXvIs99FBdGdFO-Fy0QAyHJsGA_iyMzpdJsw=w36-h36-p-rp-mo-ba3-br100,Alfian Jauhari,Local Guide · 15 reviews · 134 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocLDAsjQQ6fLnilURDE-OrnsK2U0qE-u_A1PcPs2Lk2zgWQGGA=w36-h36-p-rp-mo-br100,Taufiq Hanif,4 reviews · 2 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVQ9S26iH_cTyO-6-W-YhTcAp7eopNgJDWSM0LO1A2l7t2FodcY=w36-h36-p-rp-mo-ba4-br100,ABDULLAH KHUSAIRI,Local Guide · 85 reviews · 89 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWDOMVS9sSEuygKQM1Htg1Jyjlq4VPFPRyZ9suq2uNc0eFL_VPU=w36-h36-p-rp-mo-br100,Laras Dewi Fortune,5 reviews · 2 photos,11 months ago,"Eskalator banyak yang mati, gate pesawat pindah² nggak sesuai e-boarding"
https://lh3.googleusercontent.com/a-/ALV-UjXozJU8h3LNt-ZMG-IqQk9Qj4Thjl2GPtOs1gGfrmn5pQjPQBMi=w36-h36-p-rp-mo-ba4-br100,Dabriel Channel,Local Guide · 37 reviews · 138 photos,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJGyyrmN2Qpg-GBQxndI-yObDHUGHJigAacT4oCVu4TVBhzfg=w36-h36-p-rp-mo-ba4-br100,김현범,Local Guide · 59 reviews · 172 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjX_zmSBkF-_pQqqjGHp0BEAP6q2wqeOboStlGb0hoDbCG9D2X0=w36-h36-p-rp-mo-br100,Taher Ismail,3 reviews,11 months ago,"Lengkap luas ,aksesnya mudah"
https://lh3.googleusercontent.com/a/ACg8ocIDULSj3OPuV0S8QxZbwHrOL8gwWWj9J5ihyjH9AwuvvHG4uw=w36-h36-p-rp-mo-br100,Adi Catur,8 reviews,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocIUgZAWSC53SkJfTHsBmwNVXCiahb3BEIgjYoak4h_ZVoP4RQ=w36-h36-p-rp-mo-ba3-br100,fathurokhman,Local Guide · 6 reviews · 118 photos,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWD1W6wfmR35Dj6z_Od3_bN9un6V3o74j3V_oidk121B0JLhmpD=w36-h36-p-rp-mo-br100,Yuli Paulina,1 review,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWk-BNqXlJIekH0o_HBYdFwJkNOVGohTOXa92NunYhYBOs-gqId=w36-h36-p-rp-mo-ba4-br100,er mawaleda,Local Guide · 110 reviews · 301 photos,11 months ago,Bandara yang nyaman dengan fasilitas lengkap
https://lh3.googleusercontent.com/a-/ALV-UjXh8bvkyIZgmaJsF750IGjZOtwOI1nyCIhQlxvRBlsYaqMDkJFvvw=w36-h36-p-rp-mo-br100,Sri Wahyuni Paputungan,2 reviews,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWuQBBTqOe4hKvWuP_fHprhjglLRVl1f4ywT_3ERwdEYGyZzfE=w36-h36-p-rp-mo-ba4-br100,Eddy Hendra,Local Guide · 56 reviews · 44 photos,11 months ago,"eskalator banyak yg rusak, yg masih beroperasi berdecit2 suaranya"
https://lh3.googleusercontent.com/a/ACg8ocImpvPwZv0cvM4KSvvORgiCLCHNmF8Ub1I-7W9sVTQI_3PvLA=w36-h36-p-rp-mo-br100,L Deni Prawira S,4 reviews,11 months ago,
https://lh3.googleusercontent.com/a/ACg8ocIUcqhwfZwqX8IC71NhbkKUkOhMg6MKfIDyxIuHX0eAe0YZlA=w36-h36-p-rp-mo-ba4-br100,IWAN RIDWAN,Local Guide · 79 reviews,11 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVnq6p6b_D685XrBd23hvWatFQL_eqd45Eur4qf9AIAR9XSmNkS=w36-h36-p-rp-mo-br100,Chaerul Anwar -,2 photos,11 months ago,
